Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories (max. 1000 symbols)	textaria	Programa NOVATECA a schimbat radical activitatea bibliotecii noastre.Au fost mai multe istorii de success.Iata una din ele.Vestea, ca in biblioteca noastra se poate accesa servicii online la calculator a trecut si hotarele comunitatii.Din satul vecin Baimaclia a venit o doamna sa vorbeasca prin SKUPE cu copii, care muncesc la Moscova.La prima convorbire a fost foarte emotionata. Imi spunea, ca nu poate vorbi cu copiii prin telefon deoarece duce o lipsa acuta de bani.Dar aici cu ajutorul acestei programe vorbeste gratis si le vede si chipul.\n  Un alt success: calculatoarele ne-au adus bineficiari trecuti de prima tinerete,mai ales doamne. Cu dinsele am deschis clubul: “Femeele moderne” Discutam pe diferite teme: medicina,educatie,muzica… Aparitia calculatoarelor le-a schimbat si lor viata. Au unde sa-si petreaca timpul liber. Deoarece la tara nu prea ai de ales in aceasta privinta.
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a question	textaria	
2014-01-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a feedback	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of all new unique users to library 	numeric	70
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of registered/unique users of each gender (female) 	numeric	43
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of registered/unic users of each gender (male)	numeric	27
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	0-16 years	numeric	55
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	17-30 year	numeric	14
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	31-57 year	numeric	1
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	58 - ... year	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of physical visits during this month 	numeric	331
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	If answered yes to previous question, indicate number of visits.	numeric	134
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of unique individuals using Novateca workstations 	numeric	204
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of loans of library materials 	numeric	1237
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of event visitors/persons	numeric	260
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	New services and activities, including on computers  	textaria	SCUPE-60                                                  vizionari de filme-12                                    informatii in agutor programei scolare-145             audieri muzicale-36                                        tehnologii agricole-7                                    materiale educationale,maturi-68                         alte servicii-13
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of consultations in June	numeric	331
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Communication	numeric	78
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Education	numeric	86
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Culture and Leisure	numeric	111
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Electronic Governance	numeric	6
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Health	numeric	21
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Economic Development	numeric	12
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Digital Inclusion	numeric	17
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Other consultations	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of each training 	text	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	The total hours per training	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	The group of the participants	text	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of training	text	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Target group of participants	text	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Topic/title of training	text	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training, start	datepiker	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Date of training end	datepiker	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Number of trained persons	numeric	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Target group of participants	text	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Partners, contributions	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories (max. 1000 symbols)	textaria	Sa afirm,ca NOVATECA a schimbat din radacina activitatea bibliotecii noastre imi pare ca as zice putin.Numarul bineficiarilor a crescut simtitor.Avem bineficiari de mult trecuti de prima tinerete datorita NOVATECII.Oamenii din comuna noastra au unde isi petrece timpul liber,unde sa-si satisfaca cerintele informationale.Istorii de succes mai mari, mai mici persista in activitatea noastra.Fenomenul ca biblioteca este aglomerata este-si si aceasta o istorie de su cces a noastra zilnica. Istoria de succes a lunii februarie a fost istoria unei rusoaice stabilita la noi in comunitate 20 da ani in urma.Din lipsa banilor de atunci n-a mai fost la bastina.Plingea cind si-a vazut rudele prin SKUPE.N-am negat nici odata importanta cartii si nici nu o voi nega, avind in spate o experienta.Dar parerea mea este ca ochii bibliotecii sunt calculatoarele,iar sufletul sunt cartile.Multumim pentru NOVATECA.
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Success stories	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload photos	file	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Upload other documents	file	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a question	textaria	
2014-02-01	rural	Causeni	Taraclia	Biblioteca Publica de Copii Taraclia	Add a feedback	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of all unique users to library? 	numeric	49
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of registered/unique users of each gender (female) 	numeric	26
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of registered/unic users of each gender (male)	numeric	23
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	0-16 years	numeric	37
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	17-30 year	numeric	8
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	31-57 year	numeric	3
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	58 - ... year	numeric	1
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of physical visits during this month 	numeric	903
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total of virtual visits  	numeric	21
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of unique individuals using Novateca workstations 	numeric	309
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of loans of library materials 	numeric	733
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of event visitors/persons	numeric	0
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	New services and activities, including on computers  	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of consultations in June	numeric	21
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Topic, area of consultation 	textaria	medicină;educație;comunicare;cultură;recreere;guvernare electronică...
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Topic/title of each training 	text	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Date of training, start	datepiker	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Date of training end	datepiker	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	The total hours per training	numeric	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of trained persons	numeric	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	The group of the participants	text	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Partners, contributions	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Topic/title of training	text	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Date of training, start	datepiker	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Date of training end	datepiker	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of hours per training, duration in hours	numeric	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of trained persons	numeric	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Target group of participants	text	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Partners, contributions	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Topic/title of training	text	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Date of training, start	datepiker	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Date of training end	datepiker	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of hours per training, duration in hours	numeric	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of trained persons	numeric	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Target group of participants	text	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Partners, contributions	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Success stories (max. 1000 symbols)	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Upload photos	file	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Upload other documents	file	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Success stories	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Upload photos	file	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Upload other documents	file	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Success stories	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Upload photos	file	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Upload other documents	file	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Add a question	textaria	
2013-09-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Add a feedback	textaria	
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of all unique users to library 	numeric	15
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of registered/unique users of each gender (female) 	numeric	9
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of registered/unic users of each gender (male)	numeric	6
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	0-16 years	numeric	11
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	17-30 year	numeric	2
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	31-57 year	numeric	2
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	58 - ... year	numeric	0
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of physical visits during this month 	numeric	644
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total of virtual visits  	numeric	18
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of unique individuals using Novateca workstations 	numeric	368
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of loans of library materials 	numeric	421
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Total number of event visitors/persons	numeric	0
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	New services and activities, including on computers  	textaria	
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Number of consultations in June	numeric	27
2013-10-01	rural	Causeni	Ursoaia	biblioteca publică Ursoaia	Topic, area of consultation 	textaria	medicină;educație;cultură;legislație;recreere;comunicare...
